textID,text,selected_text,sentiment
64ba04f1d6,"i`d rather be at #beatweetup. instead, i`m taking my cue from and shutting down. reprezent-zent!","i`d rather be at #beatweetup. instead, i`m taking my cue from and shutting down. reprezent-zen",neutral
f4799c7882,"not sure if this is good or bad news for you, but you are listed as staff: http://www.thesixthaxis.com/staff/","good or bad news for you,",neutral
05629e13d6,love you loads hun ) hot weather gutted i aint with you now chillaxing but we got tomoz xxxx,hot weather gutted i aint with you now chillaxing but we got tomoz,neutral
59a7ac9841,on my way to ft. knox http://myloc.me/1zyg,on my way to ft. knox,neutral
798bb6bc55,_laurie sorry to hear about a horrible weekend! it can only get better! keep smiling.,sorry to hear about a horrible weekend! it can only get better! keep smiling.,neutral
6c92531480,@ borgellaj you know what? they`re your cats,you know what? they`re your cats,neutral
49ed24a2ee,hello bank holiday monday hello revision ï¿½ï¿½,hello bank holiday monday hello revision,neutral
f1e5727e6f,...snuggles you back......everyones telling me to get over it ...but ive had her 15 years x,...snuggles you back......everyones telling me to get over it ...but ive had her 15 years,neutral
602f95a0f6,we`re running out of things to tweet to you. wish we could get your reply! come to the philippines? tweeet!,we`re running out of things to tweet to you. wish we could get your reply! come to the philippines? tweeet,neutral
b4e4fa2c30,_kritt gps location: http://bit.ly/spw5s here i am,here i am,neutral
7c91441fa4,happy birthday great-grandmother ../././. bad news on a good day >< but ame is living,happy birthday great-grandmother ../././. bad news on a good day,neutral
841817c75a,tropical depression 1 heading east. mrsal65 scared this one off welcome to start of hurricane season `09. still looking 4 more fl subs.,tropical depression 1 heading east. mrsal65 scared this one off welcome to start of hurricane season `09. still looking 4 more fl subs,neutral
d6c1dadb4b,"_peabody i`m pretty sure we got sent home a couple of times too. `tis the week to remember mary, anto`s granny'the love is all around'","i`m pretty sure we got sent home a couple of times too. `tis the week to remember mary, anto`s granny'the love is all around'",neutral
d20d1ba3e3,"_anekie ok darl, i will suggest you to the mua (tracie weaver), as she`ll be making the decision","ok darl, i will suggest you to the mua (tracie weaver), as she`ll be making the decision",neutral
a164b4aeb4,http://twitpic.com/4jk42 hey gi! look at this pic of you and frankie that i took at the southend gig!,hey gi! look at this pic of you and frankie that i took at the southend gig!,neutral
25d1b2a8cc,"http://twitpic.com/4w67l - im hard core, you just dont know it.","im hard core,",neutral
508be11810,@_ahseya_ cool i want you to take a look at this and tell me what you think,i want you to take a look at this and tell me what you think,neutral
1d71aa20e1,i am filming musicans friends of mine at a legion these people sure know how to dance,i am filming musicans friends of mine at a legion these people sure know how to dan,neutral
22195b1d09,dam living in england x,dam living in england,neutral
8fb17e7f1b,i`m having a fantastically miserable time so far...,fantastically miserable time,neutral
c463d96db2,dangling belly rings are a bad investment...the cutest ones always pop,bad investment...the cutest ones always pop,neutral
9871c992ac,"_ hehe go dye it beb! put more blonde innn mine is lighter than it was, left it in a bit too long oops><","hehe go dye it beb! put more blonde innn mine is lighter than it was, left it in a bit too long oops",neutral
de55035256,"i like fridays generally, but class is extended today and i`m starving :x haha </whine> o:-p","i like fridays generally, but class is extended today and i`m starving :x haha </whine>",neutral
9dc883f7b4,nt online today & mayb whole of next week if u havent voted pls do: http://bit.ly/hhigd,nt online today & mayb whole of next week if u havent voted pls do:,neutral
ea5cdc6030,ohhh mannnn they just laid off 3 girls!!! this economy has to improve soon!!!,ohhh mannnn they just laid off 3 girls!!! this economy has to improve soon!!,neutral
c50340f492,walking from teignmouth to dawlish http://twitpic.com/4jf4k,walking from teignmouth to dawlish,neutral
2a16f885cc,james and i battle over everything too! it`s kind of a love-hate relationship,it`s kind of a love-hate relationship,neutral
7de9e9769b,just saw a male baltimore oriole at our suet feeder and something enjoyed a lot of thistle from our new thistle feeder early this a.m.,ust saw a male baltimore oriole at our suet feeder and something enjoyed a lot of thistle from our new thistle feeder early this a.m.,neutral
9d605483af,mc john sim posit 3 yr passed no softees stranded without warren tea out tech spec kaching !!,mc john sim posit 3 yr passed no softees stranded without warren tea out tech spec,neutral
539efa676d,_moe well it is #stalkersaturday after all,well it is #stalkersaturday after all,neutral
85d457e045,"re: swa & pets - good news for owners, bad news for people w/ allergies who needed to fly for less $$. sad for many i know.","- good news for owners, bad news for people w/ allergies who needed to fly for less $$. sad for many i know.",neutral
82696f0c34,http://tinyurl.com/q3u32x isn`t that the podcasting gear you got in for bit-tech?,isn`t that the podcasting gear you got in for bit-tech?,neutral
78d1db2879,why you not go on the twitters no more? oh bais!,why you not go on the twitters no more? oh bais,neutral
d74715612b,"_fc sounds good maybe some player quotes, photos etc i`m living in wa atm so would love bits and pieces from the ady and sun","sounds good maybe some player quotes, photos etc i`m living in wa atm so would love bits and pieces from the ady and sun",neutral
ce50a52d07,luvvv it- but one aquestion-why isn`t there any full moon crazy tour date for toronto!?!?!?!!??!,luvvv it- but one aquestion-why isn`t there any full moon crazy tour date for toronto!,neutral
37c9db3923,new top! http://tinyurl.com/cyd3pp,new top!,neutral
cff3e036ed,"i need to check your tos, loic. are you allowed to sleep? i don`t remember any mention of sleep there...","need to check your tos, loic. are you allowed to sleep? i don`t remember any mention of sleep there...",neutral
b7c87c6d33,yup. most of my hacks are all for fun here`s a quick video i made of it. i`ll follow up when it`s done. http://bit.ly/3xm7d,yup. most of my hacks are all for fun here`s a quick video i made of it. i`ll follow up when it`s done.,neutral
1e6d26a5ba,noice. i realised that after exams i have 2 more weeks forgot about the whole 2 weeks of unit 4 in term 2 thing :/,noice. i realised that after exams i have 2 more weeks forgot about the whole 2 weeks of unit 4 in term 2 thing,neutral
2c2ae8e3b8,_fp awh shoot. make a detour and come to pr forget indiana haha,make a detour and come to pr forget indiana haha,neutral
706c37c79d,"sad day, redskins release jansen best wishes to him. http://twurl.nl/ueivwi","sad day, redskins release jansen best wishes to him.",neutral
057c1e5ec8,"i just got back from lunch at rick & brianï¿½s cafe with my father; i had the french dip and it was good, but his omelette was burnt.","it was good, but his omelette was burnt.",neutral
1af413ecac,http://twitpic.com/67x8k - with my friends were in our work,with my friends were in our work,neutral
be2de1ed61,_erincharde hey you guys should invite me out...moody is my only friend these days,e hey you guys should invite me out...moody is my only friend these day,neutral
14cf23b3fb,ive been dying for those!! they just so expensive in little sizes.,ive been dying for those!! they just so expensive in little sizes,neutral
272ae98bc0,"tuesday, wednesday, thursday and friday = exam !! wow ****",wow ****,neutral
eaff7a4bbc,dun wanna travel all the way there for lunch now. but yeah i have been there. nice place. missing shan-e-punjab though...,nice place. missing shan-e-punjab though...,neutral
5c47380aef,textmate crashed for the first time in 3 months. not too bad actually #textmate,crashed for the first time in 3 months. not too bad actually,neutral
f68a162ae6,yes. i also use my desktop`s mouse and ketboard as if ot was just a second monitor http://twitpic.com/4wlpf,yes. i also use my desktop`s mouse and ketboard as if ot was just a second monitor,neutral
5f62fdce13,yups! i still have a lot of pruning of unfollowers to do. it takes time,yups! i still have a lot of pruning of unfollowers to do. it takes tim,neutral
303a32115a,couldn`t resist ? http://blip.fm/~5z7v3,couldn`t resist ?,neutral
188e8732c3,"_lovato oh i see. thanks for replying. anyway, how are you?","oh i see. thanks for replying. anyway, how are you?",neutral
a3e178f085,http://twitpic.com/665to less than 24 hours till the show! oh and lee broke his guitar at practice http://twitpic.com/660vv,less than 24 hours till the show! oh and lee broke his guitar at practice,neutral
caabd948d9,was gonna dm you but it says you`re not following me! lol after all i`ve done! hahaha,was gonna dm you but it says you`re not following me! lol after all i`ve done! hah,neutral
3b2b2492e1,says i`m tutoring my cousin! http://plurk.com/p/rpp57,says i`m tutoring my cousin!,neutral
4601b7ff75,mmmmmm i`ve been craving sweet potatoes and almonds i`m going to have to incorporate those super foods tomorrow,i`ve been craving sweet potatoes and almonds i`m going to have to incorporate those super foods tomorrow,neutral
f397ab55be,britain`s got talent? such a cute little girl. feel so sorry for her! hope simon finds the time! ****,britain`s got talent? such a cute little girl. feel so sorry for her! hope simon finds the time!,neutral
8ea1669e5a,"coming to the end of a looooong day. good new is, i got everything done! bad news- i gotta wake up @ 4:45am tomorrow for work!","the end of a looooong day. good new is, i got everything done! bad news- i gotta wake up",neutral
32c0bf7eb3,strange there is a 99 char limit to tweets on ustream (geogeektv live > http://ustre.am/2toa),strange there is a 99 char limit to tweets on ustream,neutral
ee2997c88a,really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it loveyoufletch xxxx,really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it loveyoufletch,neutral
9672b4ee61,"green day is performing on snl next week! sorry, that made me happy and i`m still all ditzy from the justin timberlake skits","sorry, that made me happy and i`m still all ditzy from the justin timberlake skits",neutral
5bbbcbb058,_mazur hahaha...and i who actually thought you just were popular!,hahaha...and i who actually thought you just were popular!,neutral
155fb66b88,aw *hugs* sorry man. if i were rich i`d buy u a ticket now!,aw *hugs* sorry man. if i were rich i`d buy u a ticket now,neutral
